,2,5,10,16,25,50
Linear_reg_x,0.41,0.67,0.58,0.29,0.21,0.22
Linear_reg_y,0.41,0.67,0.58,0.06,0.06,0.07
Double_reg,0.41,0.67,0.58,0.2,0.17,0.16
Linear_reg_x_z,0.07,0.09,0.21,0.21,0.21,0.21
Linear_reg_y_z,0.05,0.04,0.05,0.05,0.05,0.05
Double_reg_z,0.07,0.06,0.13,0.13,0.13,0.13
