,2,5,10,16,25,50
Linear_reg_x,1.0,0.83,0.53,0.72,0.48,0.45
Linear_reg_y,1.0,0.83,0.53,0.71,0.48,0.45
Double_reg,1.0,0.92,0.58,0.8,0.55,0.53
Linear_reg_x_z,0.85,0.87,0.73,0.73,0.73,0.73
Linear_reg_y_z,0.82,0.87,0.73,0.73,0.73,0.73
Double_reg_z,0.84,0.92,0.81,0.81,0.81,0.81
