,2,5,10,16,25,50
Linear_reg_x,0.28,0.35,0.09,0.09,0.09,0.09
Linear_reg_y,0.28,0.35,0.09,0.38,0.41,0.4
Double_reg,0.28,0.35,0.09,0.27,0.31,0.3
Linear_reg_x_z,0.22,0.3,0.09,0.09,0.09,0.09
Linear_reg_y_z,0.22,0.36,0.42,0.42,0.42,0.42
Double_reg_z,0.22,0.32,0.29,0.29,0.29,0.29
