,2,5,10,16,25,50
Linear_reg_x,0.9,0.99,1.0,0.6,0.72,0.79
Linear_reg_y,0.9,0.99,1.0,1.0,0.99,1.0
Double_reg,0.9,0.99,1.0,0.96,0.95,0.98
Linear_reg_x_z,0.3,0.64,0.81,0.81,0.81,0.81
Linear_reg_y_z,0.79,0.98,0.99,0.99,0.99,0.99
Double_reg_z,0.6,0.93,0.98,0.98,0.98,0.98
