,2,5,10,16,25,50
Linear_reg_x,0.24,0.39,0.7,0.46,0.48,0.45
Linear_reg_y,0.24,0.39,0.7,0.11,0.09,0.09
Double_reg,0.24,0.39,0.7,0.22,0.22,0.23
Linear_reg_x_z,0.11,0.24,0.4,0.4,0.4,0.4
Linear_reg_y_z,0.06,0.04,0.05,0.05,0.05,0.05
Double_reg_z,0.07,0.1,0.17,0.17,0.17,0.17
