,2,5,10,16,25,50
Linear_reg_x,0.98,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,0.98,1.0,1.0,0.78,0.69,0.68
Double_reg,0.98,1.0,1.0,0.93,0.95,0.95
Linear_reg_x_z,0.98,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.93,0.86,0.64,0.64,0.64,0.64
Double_reg_z,0.97,0.94,0.92,0.92,0.92,0.92
