,2,5,10,16,25,50
Linear_reg_x,0.26,0.55,0.58,0.13,0.07,0.05
Linear_reg_y,0.26,0.55,0.58,0.26,0.2,0.18
Double_reg,0.26,0.55,0.58,0.2,0.13,0.1
Linear_reg_x_z,0.07,0.06,0.03,0.03,0.03,0.03
Linear_reg_y_z,0.14,0.16,0.17,0.17,0.17,0.17
Double_reg_z,0.07,0.08,0.06,0.06,0.06,0.06
