,2,5,10,16,25,50
Linear_reg_x,0.53,0.9,0.81,0.12,0.06,0.06
Linear_reg_y,0.53,0.9,0.81,0.52,0.33,0.32
Double_reg,0.53,0.9,0.81,0.33,0.16,0.19
Linear_reg_x_z,0.17,0.29,0.08,0.08,0.08,0.08
Linear_reg_y_z,0.17,0.33,0.35,0.35,0.35,0.35
Double_reg_z,0.17,0.3,0.15,0.15,0.15,0.15
