,2,5,10,16,25,50
Linear_reg_x,0.98,1.0,1.0,0.75,0.76,0.75
Linear_reg_y,0.98,1.0,1.0,1.0,1.0,1.0
Double_reg,0.98,1.0,1.0,0.97,0.98,0.97
Linear_reg_x_z,0.93,0.88,0.7,0.7,0.7,0.7
Linear_reg_y_z,0.99,1.0,1.0,1.0,1.0,1.0
Double_reg_z,0.97,0.99,0.97,0.97,0.97,0.97
