,2,5,10,16,25,50
Linear_reg_x,0.4,0.69,0.85,0.85,0.76,0.63
Linear_reg_y,0.4,0.69,0.85,0.06,0.0,0.0
Double_reg,0.4,0.69,0.86,0.48,0.31,0.13
Linear_reg_x_z,0.34,0.49,0.63,0.63,0.63,0.63
Linear_reg_y_z,0.0,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.1,0.07,0.09,0.09,0.09,0.09
