,2,5,10,16,25,50
Linear_reg_x,0.07,0.12,0.17,0.18,0.17,0.18
Linear_reg_y,0.07,0.12,0.17,0.17,0.18,0.18
Double_reg,0.09,0.14,0.25,0.25,0.26,0.25
Linear_reg_x_z,0.06,0.11,0.18,0.18,0.18,0.18
Linear_reg_y_z,0.05,0.11,0.16,0.16,0.16,0.16
Double_reg_z,0.09,0.14,0.25,0.25,0.25,0.25
