,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,1.0,1.0,1.0,0.5,0.39,0.04
Double_reg,1.0,1.0,1.0,1.0,1.0,0.96
Linear_reg_x_z,0.39,0.43,0.59,0.59,0.59,0.59
Linear_reg_y_z,0.0,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.07,0.07,0.08,0.08,0.08,0.08
