,2,5,10,16,25,50
Linear_reg_x,0.31,0.64,0.77,0.14,0.15,0.09
Linear_reg_y,0.31,0.64,0.77,0.28,0.22,0.13
Double_reg,0.31,0.64,0.77,0.19,0.2,0.1
Linear_reg_x_z,0.03,0.04,0.04,0.04,0.04,0.04
Linear_reg_y_z,0.04,0.04,0.08,0.08,0.08,0.08
Double_reg_z,0.04,0.04,0.04,0.04,0.04,0.04
