,2,5,10,16,25,50
Linear_reg_x,0.06,0.05,0.09,0.23,0.23,0.23
Linear_reg_y,0.06,0.05,0.09,0.04,0.03,0.02
Double_reg,0.01,0.02,0.01,0.01,0.01,0.01
Linear_reg_x_z,0.11,0.17,0.24,0.24,0.24,0.24
Linear_reg_y_z,0.04,0.04,0.02,0.02,0.02,0.02
Double_reg_z,0.02,0.02,0.01,0.01,0.01,0.01
