,2,5,10,16,25,50
Linear_reg_x,0.16,0.1,0.12,0.1,0.11,0.12
Linear_reg_y,0.16,0.1,0.12,0.1,0.11,0.12
Double_reg,0.16,0.1,0.12,0.1,0.11,0.12
Linear_reg_x_z,0.1,0.09,0.12,0.12,0.12,0.12
Linear_reg_y_z,0.1,0.08,0.11,0.11,0.11,0.11
Double_reg_z,0.1,0.08,0.11,0.11,0.11,0.11
