,2,5,10,16,25,50
Linear_reg_x,0.23,0.31,0.1,0.1,0.09,0.1
Linear_reg_y,0.23,0.31,0.1,0.31,0.3,0.33
Double_reg,0.23,0.31,0.1,0.19,0.2,0.22
Linear_reg_x_z,0.2,0.23,0.09,0.09,0.09,0.09
Linear_reg_y_z,0.22,0.33,0.34,0.34,0.34,0.34
Double_reg_z,0.21,0.24,0.21,0.21,0.21,0.21
