,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,1.0,0.8,0.93,0.98
Linear_reg_y,1.0,1.0,1.0,1.0,1.0,1.0
Double_reg,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_x_z,0.51,0.76,0.87,0.87,0.87,0.87
Linear_reg_y_z,1.0,1.0,1.0,1.0,1.0,1.0
Double_reg_z,0.99,1.0,1.0,1.0,1.0,1.0
