,2,5,10,16,25,50
Linear_reg_x,0.98,0.94,0.88,0.88,0.89,0.89
Linear_reg_y,0.98,0.94,0.88,0.91,0.91,0.92
Double_reg,0.98,0.94,0.88,0.9,0.9,0.9
Linear_reg_x_z,0.98,0.93,0.89,0.89,0.89,0.89
Linear_reg_y_z,0.98,0.94,0.92,0.92,0.92,0.92
Double_reg_z,0.98,0.93,0.9,0.9,0.9,0.9
