,2,5,10,16,25,50
Linear_reg_x,0.88,1.0,0.99,0.44,0.34,0.16
Linear_reg_y,0.88,1.0,0.99,0.91,0.64,0.32
Double_reg,0.88,1.0,0.99,0.75,0.51,0.26
Linear_reg_x_z,0.04,0.04,0.03,0.03,0.03,0.03
Linear_reg_y_z,0.05,0.09,0.13,0.13,0.13,0.13
Double_reg_z,0.04,0.08,0.06,0.06,0.06,0.06
