,2,5,10,16,25,50
Linear_reg_x,0.94,0.99,1.0,1.0,1.0,1.0
Linear_reg_y,0.94,0.99,1.0,0.53,0.19,0.02
Double_reg,0.94,0.99,1.0,1.0,0.99,0.96
Linear_reg_x_z,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.04,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.97,0.98,0.97,0.97,0.97,0.97
