,2,5,10,16,25,50
Linear_reg_x,0.36,1.0,0.97,0.53,0.4,0.26
Linear_reg_y,0.36,1.0,0.97,0.9,0.72,0.46
Double_reg,0.36,1.0,0.97,0.79,0.57,0.38
Linear_reg_x_z,0.06,0.08,0.04,0.04,0.04,0.04
Linear_reg_y_z,0.08,0.09,0.09,0.09,0.09,0.09
Double_reg_z,0.07,0.09,0.07,0.07,0.07,0.07
