,2,5,10,16,25,50
Linear_reg_x,0.42,0.84,0.97,1.0,1.0,1.0
Linear_reg_y,0.42,0.84,0.97,0.79,0.77,0.73
Double_reg,0.42,0.84,0.97,0.97,0.99,0.99
Linear_reg_x_z,0.9,0.99,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.27,0.62,0.69,0.69,0.69,0.69
Double_reg_z,0.68,0.95,1.0,1.0,1.0,1.0
