,2,5,10,16,25,50
Linear_reg_x,0.97,1.0,1.0,0.56,0.42,0.38
Linear_reg_y,0.97,1.0,1.0,0.94,0.79,0.55
Double_reg,0.97,1.0,1.0,0.8,0.66,0.46
Linear_reg_x_z,0.05,0.04,0.01,0.01,0.01,0.01
Linear_reg_y_z,0.05,0.08,0.16,0.16,0.16,0.16
Double_reg_z,0.05,0.06,0.07,0.07,0.07,0.07
