,2,5,10,16,25,50
Linear_reg_x,0.22,0.52,0.45,0.06,0.08,0.06
Linear_reg_y,0.22,0.52,0.45,0.19,0.21,0.23
Double_reg,0.22,0.52,0.45,0.14,0.1,0.16
Linear_reg_x_z,0.19,0.28,0.04,0.04,0.04,0.04
Linear_reg_y_z,0.2,0.29,0.22,0.22,0.22,0.22
Double_reg_z,0.2,0.29,0.11,0.11,0.11,0.11
