,2,5,10,16,25,50
Linear_reg_x,0.63,0.93,1.0,0.33,0.23,0.22
Linear_reg_y,0.63,0.93,1.0,0.72,0.68,0.7
Double_reg,0.63,0.93,1.0,0.51,0.46,0.47
Linear_reg_x_z,0.04,0.06,0.15,0.15,0.15,0.15
Linear_reg_y_z,0.16,0.28,0.4,0.4,0.4,0.4
Double_reg_z,0.07,0.16,0.22,0.22,0.22,0.22
