,2,5,10,16,25,50
Linear_reg_x,0.19,0.22,0.04,0.07,0.08,0.07
Linear_reg_y,0.19,0.22,0.04,0.23,0.3,0.3
Double_reg,0.19,0.22,0.04,0.15,0.16,0.16
Linear_reg_x_z,0.18,0.21,0.08,0.08,0.08,0.08
Linear_reg_y_z,0.19,0.34,0.31,0.31,0.31,0.31
Double_reg_z,0.18,0.31,0.18,0.18,0.18,0.18
