,2,5,10,16,25,50
Linear_reg_x,0.4,0.74,0.54,0.14,0.13,0.1
Linear_reg_y,0.4,0.74,0.54,0.24,0.27,0.24
Double_reg,0.4,0.74,0.54,0.19,0.19,0.18
Linear_reg_x_z,0.2,0.33,0.1,0.1,0.1,0.1
Linear_reg_y_z,0.22,0.34,0.31,0.31,0.31,0.31
Double_reg_z,0.22,0.33,0.22,0.22,0.22,0.22
