,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,0.87,0.52,0.11,0.03
Linear_reg_y,1.0,1.0,0.87,0.94,0.78,0.72
Double_reg,1.0,1.0,0.87,0.9,0.46,0.29
Linear_reg_x_z,0.03,0.02,0.0,0.0,0.0,0.0
Linear_reg_y_z,0.24,0.52,0.82,0.82,0.82,0.82
Double_reg_z,0.07,0.1,0.3,0.3,0.3,0.3
