,2,5,10,16,25,50
Linear_reg_x,0.09,0.06,0.08,0.44,0.55,0.65
Linear_reg_y,0.09,0.06,0.08,0.0,0.0,0.0
Double_reg,0.09,0.06,0.08,0.11,0.13,0.11
Linear_reg_x_z,0.46,0.58,0.71,0.71,0.71,0.71
Linear_reg_y_z,0.0,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.15,0.15,0.13,0.13,0.13,0.13
