,2,5,10,16,25,50
Linear_reg_x,0.07,0.08,0.15,0.13,0.15,0.15
Linear_reg_y,0.07,0.08,0.15,0.13,0.14,0.15
Double_reg,0.07,0.08,0.14,0.13,0.15,0.16
Linear_reg_x_z,0.07,0.08,0.15,0.15,0.15,0.15
Linear_reg_y_z,0.07,0.08,0.15,0.15,0.15,0.15
Double_reg_z,0.07,0.07,0.15,0.15,0.15,0.15
