,2,5,10,16,25,50
Cor_kernel,0.0,0.01,0.06,0.07,0.08,0.05
Linear_reg_x,0.27,0.41,0.61,0.16,0.14,0.11
Linear_reg_y,0.27,0.41,0.61,0.03,0.04,0.03
Double_reg,0.27,0.41,0.61,0.08,0.08,0.06
Linear_reg_x_z,1.0,1.0,0.68,0.26,0.16,0.1
Linear_reg_y_z,1.0,1.0,0.44,0.1,0.05,0.02
Double_reg_z,1.0,1.0,0.55,0.15,0.09,0.07
