,2,5,10,16,25,50
Linear_reg_x,0.18,0.25,0.32,0.28,0.3,0.3
Linear_reg_y,0.18,0.25,0.32,0.27,0.29,0.28
Double_reg,0.18,0.25,0.32,0.28,0.3,0.29
Linear_reg_x_z,0.12,0.19,0.28,0.28,0.28,0.28
Linear_reg_y_z,0.12,0.2,0.27,0.27,0.27,0.27
Double_reg_z,0.12,0.19,0.28,0.28,0.28,0.28
