,2,5,10,16,25,50
Linear_reg_x,0.98,1.0,1.0,1.0,1.0,0.99
Linear_reg_y,0.98,1.0,1.0,0.94,0.92,0.88
Double_reg,0.98,1.0,1.0,0.99,0.99,0.98
Linear_reg_x_z,0.9,1.0,0.98,0.98,0.98,0.98
Linear_reg_y_z,0.33,0.66,0.75,0.75,0.75,0.75
Double_reg_z,0.71,0.92,0.95,0.95,0.95,0.95
