,2,5,10,16,25,50
Linear_reg_x,0.82,0.96,1.0,1.0,1.0,1.0
Linear_reg_y,0.82,0.96,1.0,1.0,1.0,1.0
Double_reg,0.82,0.96,1.0,1.0,1.0,1.0
Linear_reg_x_z,0.83,0.96,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.74,0.94,1.0,1.0,1.0,1.0
Double_reg_z,0.81,0.96,1.0,1.0,1.0,1.0
