,2,5,10,16,25,50
Linear_reg_x,0.38,0.37,0.09,0.06,0.11,0.09
Linear_reg_y,0.38,0.37,0.09,0.66,0.72,0.72
Double_reg,0.38,0.37,0.09,0.4,0.42,0.48
Linear_reg_x_z,0.18,0.15,0.06,0.06,0.06,0.06
Linear_reg_y_z,0.33,0.49,0.73,0.73,0.73,0.73
Double_reg_z,0.23,0.19,0.49,0.49,0.49,0.49
