,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,0.96,0.96,0.98,0.97
Linear_reg_y,1.0,1.0,0.96,0.96,0.97,0.96
Double_reg,1.0,1.0,0.96,0.96,0.97,0.97
Linear_reg_x_z,0.99,0.95,0.97,0.97,0.97,0.97
Linear_reg_y_z,0.99,0.93,0.96,0.96,0.96,0.96
Double_reg_z,0.99,0.96,0.97,0.97,0.97,0.97
