,2,5,10,16,25,50
Linear_reg_x,0.16,0.26,0.18,0.57,0.63,0.66
Linear_reg_y,0.16,0.26,0.18,0.0,0.0,0.0
Double_reg,0.16,0.26,0.19,0.35,0.46,0.7
Linear_reg_x_z,0.82,0.88,0.93,0.93,0.93,0.93
Linear_reg_y_z,0.0,0.0,0.0,0.0,0.0,0.0
Double_reg_z,0.85,0.82,0.78,0.78,0.78,0.78
