,2,5,10,16,25,50
Linear_reg_x,0.09,0.06,0.02,0.16,0.16,0.17
Linear_reg_y,0.09,0.06,0.02,0.01,0.02,0.01
Double_reg,0.12,0.11,0.07,0.07,0.07,0.07
Linear_reg_x_z,0.1,0.14,0.15,0.15,0.15,0.15
Linear_reg_y_z,0.06,0.03,0.01,0.01,0.01,0.01
Double_reg_z,0.12,0.12,0.07,0.07,0.07,0.07
