,2,5,10,16,25,50
Linear_reg_x,0.81,0.97,0.99,0.99,0.99,0.98
Linear_reg_y,0.81,0.97,0.99,0.99,0.99,0.98
Double_reg,0.81,0.97,0.99,0.99,0.99,0.98
Linear_reg_x_z,0.7,0.91,0.98,0.98,0.98,0.98
Linear_reg_y_z,0.81,0.96,0.98,0.98,0.98,0.98
Double_reg_z,0.76,0.94,0.98,0.98,0.98,0.98
