,2,5,10,16,25,50
Linear_reg_x,0.11,0.14,0.22,0.04,0.04,0.07
Linear_reg_y,0.11,0.14,0.22,0.04,0.04,0.08
Double_reg,0.11,0.14,0.22,0.04,0.04,0.07
Linear_reg_x_z,0.09,0.06,0.04,0.04,0.04,0.04
Linear_reg_y_z,0.1,0.06,0.05,0.05,0.05,0.05
Double_reg_z,0.1,0.06,0.05,0.05,0.05,0.05
