,2,5,10,16,25,50
Linear_reg_x,0.28,0.3,0.52,0.48,0.51,0.5
Linear_reg_y,0.28,0.3,0.52,0.47,0.48,0.49
Double_reg,0.28,0.3,0.52,0.47,0.48,0.49
Linear_reg_x_z,0.26,0.29,0.49,0.49,0.49,0.49
Linear_reg_y_z,0.24,0.3,0.46,0.46,0.46,0.46
Double_reg_z,0.25,0.29,0.48,0.48,0.48,0.48
