,2,5,10,16,25,50
Linear_reg_x,0.67,0.97,1.0,0.23,0.28,0.18
Linear_reg_y,0.67,0.97,1.0,0.73,0.6,0.41
Double_reg,0.67,0.97,1.0,0.51,0.43,0.25
Linear_reg_x_z,0.04,0.09,0.01,0.01,0.01,0.01
Linear_reg_y_z,0.1,0.15,0.14,0.14,0.14,0.14
Double_reg_z,0.08,0.1,0.08,0.08,0.08,0.08
