,2,5,10,16,25,50
Linear_reg_x,0.35,0.35,0.65,0.66,0.66,0.66
Linear_reg_y,0.35,0.35,0.65,0.64,0.64,0.65
Double_reg,0.35,0.35,0.65,0.65,0.65,0.65
Linear_reg_x_z,0.35,0.38,0.66,0.66,0.66,0.66
Linear_reg_y_z,0.34,0.37,0.65,0.65,0.65,0.65
Double_reg_z,0.35,0.36,0.65,0.65,0.65,0.65
