,2,5,10,16,25,50
Linear_reg_x,0.87,1.0,1.0,0.63,0.71,0.83
Linear_reg_y,0.87,1.0,1.0,0.98,1.0,1.0
Double_reg,0.87,1.0,1.0,0.95,0.93,0.96
Linear_reg_x_z,0.33,0.71,0.87,0.87,0.87,0.87
Linear_reg_y_z,0.77,0.97,0.99,0.99,0.99,0.99
Double_reg_z,0.63,0.92,0.99,0.99,0.99,0.99
