,2,5,10,16,25,50
Linear_reg_x,0.12,0.22,0.26,0.26,0.26,0.26
Linear_reg_y,0.12,0.22,0.26,0.26,0.26,0.26
Double_reg,0.12,0.22,0.26,0.26,0.26,0.26
Linear_reg_x_z,0.13,0.23,0.26,0.26,0.26,0.26
Linear_reg_y_z,0.12,0.22,0.26,0.26,0.26,0.26
Double_reg_z,0.13,0.22,0.26,0.26,0.26,0.26
