,2,5,10,16,25,50
Cor_kernel,0.0,0.04,0.1,0.07,0.09,0.03
Linear_reg_x,0.15,0.08,0.08,0.06,0.02,0.02
Linear_reg_y,0.15,0.08,0.08,0.05,0.02,0.02
Double_reg,0.15,0.08,0.08,0.06,0.02,0.02
Linear_reg_x_z,1.0,0.32,0.09,0.04,0.02,0.02
Linear_reg_y_z,0.76,0.14,0.04,0.02,0.03,0.02
Double_reg_z,0.93,0.15,0.06,0.03,0.02,0.02
