,2,5,10,16,25,50
Linear_reg_x,1.0,1.0,1.0,0.75,0.71,0.7
Linear_reg_y,1.0,1.0,1.0,1.0,1.0,1.0
Double_reg,1.0,1.0,1.0,1.0,1.0,1.0
Linear_reg_x_z,0.93,0.86,0.65,0.65,0.65,0.65
Linear_reg_y_z,1.0,1.0,1.0,1.0,1.0,1.0
Double_reg_z,1.0,1.0,1.0,1.0,1.0,1.0
