,2,5,10,16,25,50
Linear_reg_x,0.37,0.57,0.78,0.77,0.78,0.78
Linear_reg_y,0.37,0.57,0.78,0.77,0.78,0.78
Double_reg,0.37,0.57,0.81,0.82,0.82,0.82
Linear_reg_x_z,0.36,0.57,0.78,0.78,0.78,0.78
Linear_reg_y_z,0.36,0.56,0.78,0.78,0.78,0.78
Double_reg_z,0.38,0.56,0.82,0.82,0.82,0.82
