,2,5,10,16,25,50
Linear_reg_x,0.12,0.13,0.18,0.05,0.04,0.06
Linear_reg_y,0.12,0.13,0.18,0.08,0.04,0.07
Double_reg,0.12,0.15,0.3,0.16,0.13,0.13
Linear_reg_x_z,0.07,0.08,0.07,0.07,0.07,0.07
Linear_reg_y_z,0.07,0.08,0.1,0.1,0.1,0.1
Double_reg_z,0.0,0.01,0.13,0.13,0.13,0.13
