,2,5,10,16,25,50
Linear_reg_x,0.07,0.06,0.07,0.06,0.04,0.03
Linear_reg_y,0.07,0.06,0.07,0.06,0.04,0.03
Double_reg,0.06,0.08,0.06,0.06,0.05,0.13
Linear_reg_x_z,0.06,0.03,0.08,0.08,0.08,0.08
Linear_reg_y_z,0.06,0.03,0.08,0.08,0.08,0.08
Double_reg_z,0.1,0.08,0.1,0.1,0.1,0.1
