,2,5,10,16,25,50
Linear_reg_x,0.43,0.8,0.92,0.89,0.93,0.93
Linear_reg_y,0.43,0.8,0.92,0.92,0.94,0.94
Double_reg,0.43,0.8,0.92,0.91,0.93,0.94
Linear_reg_x_z,0.46,0.81,0.93,0.93,0.93,0.93
Linear_reg_y_z,0.49,0.82,0.93,0.93,0.93,0.93
Double_reg_z,0.47,0.82,0.93,0.93,0.93,0.93
