,2,5,10,16,25,50
Linear_reg_x,0.3,0.52,0.55,0.25,0.21,0.2
Linear_reg_y,0.3,0.52,0.55,0.05,0.04,0.04
Double_reg,0.3,0.52,0.55,0.16,0.12,0.1
Linear_reg_x_z,0.08,0.09,0.19,0.19,0.19,0.19
Linear_reg_y_z,0.05,0.03,0.05,0.05,0.05,0.05
Double_reg_z,0.06,0.04,0.09,0.09,0.09,0.09
