,2,5,10,16,25,50
Linear_reg_x,0.14,0.17,0.14,0.07,0.07,0.07
Linear_reg_y,0.14,0.17,0.14,0.28,0.3,0.29
Double_reg,0.14,0.17,0.14,0.17,0.15,0.14
Linear_reg_x_z,0.09,0.07,0.05,0.05,0.05,0.05
Linear_reg_y_z,0.21,0.28,0.3,0.3,0.3,0.3
Double_reg_z,0.12,0.18,0.15,0.15,0.15,0.15
