,2,5,10,16,25,50
Cor_kernel,0.0,0.02,0.11,0.09,0.09,0.08
Linear_reg_x,0.17,0.34,0.46,0.2,0.17,0.18
Linear_reg_y,0.17,0.34,0.46,0.11,0.05,0.02
Double_reg,0.17,0.34,0.46,0.17,0.09,0.09
Linear_reg_x_z,1.0,1.0,0.63,0.24,0.15,0.18
Linear_reg_y_z,1.0,0.99,0.37,0.14,0.05,0.04
Double_reg_z,1.0,0.99,0.52,0.18,0.09,0.09
