,2,5,10,16,25,50
Linear_reg_x,0.4,0.37,0.11,0.04,0.07,0.01
Linear_reg_y,0.4,0.37,0.11,0.73,0.84,0.93
Double_reg,0.4,0.37,0.11,0.41,0.52,0.57
Linear_reg_x_z,0.1,0.02,0.01,0.01,0.01,0.01
Linear_reg_y_z,0.67,0.71,0.91,0.91,0.91,0.91
Double_reg_z,0.24,0.25,0.63,0.63,0.63,0.63
