,2,5,10,16,25,50
Linear_reg_x,0.63,0.94,0.76,0.35,0.21,0.2
Linear_reg_y,0.63,0.94,0.76,0.13,0.06,0.05
Double_reg,0.63,0.94,0.76,0.22,0.11,0.09
Linear_reg_x_z,0.1,0.13,0.2,0.2,0.2,0.2
Linear_reg_y_z,0.05,0.05,0.03,0.03,0.03,0.03
Double_reg_z,0.08,0.07,0.1,0.1,0.1,0.1
