,2,5,10,16,25,50
Linear_reg_x,0.74,1.0,1.0,1.0,1.0,1.0
Linear_reg_y,0.74,1.0,1.0,1.0,1.0,0.99
Double_reg,0.74,1.0,1.0,1.0,1.0,1.0
Linear_reg_x_z,0.98,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_z,0.42,0.83,0.98,0.98,0.98,0.98
Double_reg_z,0.91,1.0,1.0,1.0,1.0,1.0
