,2,5,10,16,25,50
Linear_reg_x,0.32,0.68,0.82,0.8,0.8,0.8
Linear_reg_y,0.32,0.68,0.82,0.82,0.81,0.81
Double_reg,0.32,0.68,0.82,0.8,0.81,0.8
Linear_reg_x_z,0.32,0.67,0.8,0.8,0.8,0.8
Linear_reg_y_z,0.34,0.69,0.81,0.81,0.81,0.81
Double_reg_z,0.33,0.69,0.8,0.8,0.8,0.8
