,2,5,10,16,25,50
Cor_kernel,0.0,0.2,0.25,0.19,0.13,0.0
Linear_reg_x,0.96,1.0,1.0,1.0,1.0,0.0
Linear_reg_y,0.96,1.0,1.0,1.0,1.0,0.0
Double_reg,0.96,1.0,1.0,1.0,1.0,0.0
Linear_reg_x_z,1.0,1.0,1.0,1.0,1.0,0.0
Linear_reg_y_z,1.0,1.0,1.0,1.0,1.0,0.0
Double_reg_z,1.0,1.0,1.0,1.0,1.0,0.0
