,2,5,10,16,25,50
Linear_reg_x,0.39,0.67,0.79,0.14,0.19,0.11
Linear_reg_y,0.39,0.67,0.79,0.27,0.26,0.16
Double_reg,0.39,0.67,0.79,0.18,0.26,0.13
Linear_reg_x_z,0.08,0.05,0.04,0.04,0.04,0.04
Linear_reg_y_z,0.11,0.09,0.1,0.1,0.1,0.1
Double_reg_z,0.09,0.06,0.07,0.07,0.07,0.07
