,2,5,10,16,25,50
Linear_reg_x,0.93,0.85,0.58,0.49,0.46,0.44
Linear_reg_y,0.93,0.85,0.58,0.24,0.21,0.18
Double_reg,0.93,0.86,0.59,0.38,0.38,0.34
Linear_reg_x_z,0.67,0.55,0.41,0.41,0.41,0.41
Linear_reg_y_z,0.58,0.4,0.16,0.16,0.16,0.16
Double_reg_z,0.58,0.5,0.28,0.28,0.28,0.28
