,2,5,10,16,25,50
Linear_reg_x,0.97,0.82,0.5,0.73,0.45,0.43
Linear_reg_y,0.97,0.82,0.5,0.85,0.69,0.76
Double_reg,0.97,0.91,0.59,0.89,0.73,0.73
Linear_reg_x_z,0.52,0.63,0.52,0.52,0.52,0.52
Linear_reg_y_z,0.9,0.88,0.89,0.89,0.89,0.89
Double_reg_z,0.92,0.91,0.9,0.9,0.9,0.9
