,2,5,10,16,25,50
Linear_reg_x,1.0,0.38,0.03,0.86,1.0,1.0
Linear_reg_y,1.0,0.38,0.03,0.98,1.0,1.0
Double_reg,1.0,0.53,0.03,0.91,1.0,1.0
Linear_reg_x_z,0.32,1.0,1.0,1.0,1.0,1.0
Linear_reg_y_z,1.0,1.0,1.0,1.0,1.0,1.0
Double_reg_z,1.0,1.0,1.0,1.0,1.0,1.0
