,2,5,10,16,25,50
Linear_reg_x,1.0,0.69,0.25,0.17,0.02,0.0
Linear_reg_y,1.0,0.69,0.25,0.15,0.02,0.0
Double_reg,1.0,0.77,0.25,0.2,0.02,0.0
Linear_reg_x_z,0.08,0.08,0.08,0.08,0.08,0.08
Linear_reg_y_z,0.07,0.05,0.06,0.06,0.06,0.06
Double_reg_z,0.07,0.06,0.07,0.07,0.07,0.07
